"Data_Hosp";"Qualificação_Municípios.Região Covid-19";"Confirmados em UTI (Adulto + Pediátrico)";"Cod_Região";"Cod_Macro"
"22/08/2020";"Capão da Canoa - R04, R05";17;4;"ME"
"23/08/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"24/08/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"25/08/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"26/08/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"27/08/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"28/08/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"29/08/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"30/08/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"31/08/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"01/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"02/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"03/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"04/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"05/09/2020";"Capão da Canoa - R04, R05";9;4;"ME"
"06/09/2020";"Capão da Canoa - R04, R05";9;4;"ME"
"07/09/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"08/09/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"09/09/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"10/09/2020";"Capão da Canoa - R04, R05";9;4;"ME"
"11/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"12/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"13/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"14/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"15/09/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"16/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"17/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"18/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"19/09/2020";"Capão da Canoa - R04, R05";9;4;"ME"
"20/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"21/09/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"22/09/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"23/09/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"24/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"25/09/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"26/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"27/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"28/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"29/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"30/09/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"01/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"02/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"03/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"04/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"05/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"06/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"07/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"08/10/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"09/10/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"10/10/2020";"Capão da Canoa - R04, R05";13;4;"ME"
"11/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"12/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"13/10/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"14/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"15/10/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"16/10/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"17/10/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"18/10/2020";"Capão da Canoa - R04, R05";16;4;"ME"
"19/10/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"20/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"21/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"22/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"23/10/2020";"Capão da Canoa - R04, R05";11;4;"ME"
"24/10/2020";"Capão da Canoa - R04, R05";10;4;"ME"
"25/10/2020";"Capão da Canoa - R04, R05";16;4;"ME"
"26/10/2020";"Capão da Canoa - R04, R05";16;4;"ME"
"27/10/2020";"Capão da Canoa - R04, R05";17;4;"ME"
"28/10/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"29/10/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"30/10/2020";"Capão da Canoa - R04, R05";14;4;"ME"
"31/10/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"01/11/2020";"Capão da Canoa - R04, R05";17;4;"ME"
"02/11/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"03/11/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"04/11/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"05/11/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"06/11/2020";"Capão da Canoa - R04, R05";23;4;"ME"
"07/11/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"08/11/2020";"Capão da Canoa - R04, R05";25;4;"ME"
"09/11/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"10/11/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"11/11/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"12/11/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"13/11/2020";"Capão da Canoa - R04, R05";32;4;"ME"
"14/11/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"15/11/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"16/11/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"17/11/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"18/11/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"19/11/2020";"Capão da Canoa - R04, R05";26;4;"ME"
"20/11/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"21/11/2020";"Capão da Canoa - R04, R05";23;4;"ME"
"22/11/2020";"Capão da Canoa - R04, R05";23;4;"ME"
"23/11/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"24/11/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"25/11/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"26/11/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"27/11/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"28/11/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"29/11/2020";"Capão da Canoa - R04, R05";17;4;"ME"
"30/11/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"01/12/2020";"Capão da Canoa - R04, R05";18;4;"ME"
"02/12/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"03/12/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"04/12/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"05/12/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"06/12/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"07/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"08/12/2020";"Capão da Canoa - R04, R05";23;4;"ME"
"09/12/2020";"Capão da Canoa - R04, R05";25;4;"ME"
"10/12/2020";"Capão da Canoa - R04, R05";26;4;"ME"
"11/12/2020";"Capão da Canoa - R04, R05";28;4;"ME"
"12/12/2020";"Capão da Canoa - R04, R05";27;4;"ME"
"13/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"14/12/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"15/12/2020";"Capão da Canoa - R04, R05";20;4;"ME"
"16/12/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"17/12/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"18/12/2020";"Capão da Canoa - R04, R05";21;4;"ME"
"19/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"20/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"21/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"22/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"23/12/2020";"Capão da Canoa - R04, R05";24;4;"ME"
"24/12/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"25/12/2020";"Capão da Canoa - R04, R05";28;4;"ME"
"26/12/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"27/12/2020";"Capão da Canoa - R04, R05";22;4;"ME"
"28/12/2020";"Capão da Canoa - R04, R05";15;4;"ME"
"29/12/2020";"Capão da Canoa - R04, R05";17;4;"ME"
"30/12/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"31/12/2020";"Capão da Canoa - R04, R05";19;4;"ME"
"01/01/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"02/01/2021";"Capão da Canoa - R04, R05";17;4;"ME"
"03/01/2021";"Capão da Canoa - R04, R05";16;4;"ME"
"04/01/2021";"Capão da Canoa - R04, R05";16;4;"ME"
"05/01/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"06/01/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"07/01/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"08/01/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"09/01/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"10/01/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"11/01/2021";"Capão da Canoa - R04, R05";26;4;"ME"
"12/01/2021";"Capão da Canoa - R04, R05";25;4;"ME"
"13/01/2021";"Capão da Canoa - R04, R05";25;4;"ME"
"14/01/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"15/01/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"16/01/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"17/01/2021";"Capão da Canoa - R04, R05";16;4;"ME"
"18/01/2021";"Capão da Canoa - R04, R05";17;4;"ME"
"19/01/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"20/01/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"21/01/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"22/01/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"23/01/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"24/01/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"25/01/2021";"Capão da Canoa - R04, R05";17;4;"ME"
"26/01/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"27/01/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"28/01/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"29/01/2021";"Capão da Canoa - R04, R05";24;4;"ME"
"30/01/2021";"Capão da Canoa - R04, R05";27;4;"ME"
"31/01/2021";"Capão da Canoa - R04, R05";27;4;"ME"
"01/02/2021";"Capão da Canoa - R04, R05";25;4;"ME"
"02/02/2021";"Capão da Canoa - R04, R05";28;4;"ME"
"03/02/2021";"Capão da Canoa - R04, R05";27;4;"ME"
"04/02/2021";"Capão da Canoa - R04, R05";25;4;"ME"
"05/02/2021";"Capão da Canoa - R04, R05";26;4;"ME"
"06/02/2021";"Capão da Canoa - R04, R05";25;4;"ME"
"07/02/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"08/02/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"09/02/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"10/02/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"11/02/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"12/02/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"13/02/2021";"Capão da Canoa - R04, R05";26;4;"ME"
"14/02/2021";"Capão da Canoa - R04, R05";24;4;"ME"
"15/02/2021";"Capão da Canoa - R04, R05";26;4;"ME"
"16/02/2021";"Capão da Canoa - R04, R05";31;4;"ME"
"17/02/2021";"Capão da Canoa - R04, R05";31;4;"ME"
"18/02/2021";"Capão da Canoa - R04, R05";33;4;"ME"
"19/02/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"20/02/2021";"Capão da Canoa - R04, R05";36;4;"ME"
"21/02/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"22/02/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"23/02/2021";"Capão da Canoa - R04, R05";32;4;"ME"
"24/02/2021";"Capão da Canoa - R04, R05";32;4;"ME"
"25/02/2021";"Capão da Canoa - R04, R05";34;4;"ME"
"26/02/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"27/02/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"28/02/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"01/03/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"02/03/2021";"Capão da Canoa - R04, R05";53;4;"ME"
"03/03/2021";"Capão da Canoa - R04, R05";62;4;"ME"
"04/03/2021";"Capão da Canoa - R04, R05";66;4;"ME"
"05/03/2021";"Capão da Canoa - R04, R05";64;4;"ME"
"06/03/2021";"Capão da Canoa - R04, R05";69;4;"ME"
"07/03/2021";"Capão da Canoa - R04, R05";73;4;"ME"
"08/03/2021";"Capão da Canoa - R04, R05";72;4;"ME"
"09/03/2021";"Capão da Canoa - R04, R05";72;4;"ME"
"10/03/2021";"Capão da Canoa - R04, R05";70;4;"ME"
"11/03/2021";"Capão da Canoa - R04, R05";68;4;"ME"
"12/03/2021";"Capão da Canoa - R04, R05";75;4;"ME"
"13/03/2021";"Capão da Canoa - R04, R05";80;4;"ME"
"14/03/2021";"Capão da Canoa - R04, R05";80;4;"ME"
"15/03/2021";"Capão da Canoa - R04, R05";78;4;"ME"
"16/03/2021";"Capão da Canoa - R04, R05";75;4;"ME"
"17/03/2021";"Capão da Canoa - R04, R05";74;4;"ME"
"18/03/2021";"Capão da Canoa - R04, R05";87;4;"ME"
"19/03/2021";"Capão da Canoa - R04, R05";87;4;"ME"
"20/03/2021";"Capão da Canoa - R04, R05";84;4;"ME"
"21/03/2021";"Capão da Canoa - R04, R05";96;4;"ME"
"22/03/2021";"Capão da Canoa - R04, R05";80;4;"ME"
"23/03/2021";"Capão da Canoa - R04, R05";82;4;"ME"
"24/03/2021";"Capão da Canoa - R04, R05";87;4;"ME"
"25/03/2021";"Capão da Canoa - R04, R05";84;4;"ME"
"26/03/2021";"Capão da Canoa - R04, R05";83;4;"ME"
"27/03/2021";"Capão da Canoa - R04, R05";76;4;"ME"
"28/03/2021";"Capão da Canoa - R04, R05";80;4;"ME"
"29/03/2021";"Capão da Canoa - R04, R05";84;4;"ME"
"30/03/2021";"Capão da Canoa - R04, R05";87;4;"ME"
"31/03/2021";"Capão da Canoa - R04, R05";89;4;"ME"
"01/04/2021";"Capão da Canoa - R04, R05";87;4;"ME"
"02/04/2021";"Capão da Canoa - R04, R05";86;4;"ME"
"03/04/2021";"Capão da Canoa - R04, R05";81;4;"ME"
"04/04/2021";"Capão da Canoa - R04, R05";90;4;"ME"
"05/04/2021";"Capão da Canoa - R04, R05";83;4;"ME"
"06/04/2021";"Capão da Canoa - R04, R05";81;4;"ME"
"07/04/2021";"Capão da Canoa - R04, R05";80;4;"ME"
"08/04/2021";"Capão da Canoa - R04, R05";86;4;"ME"
"09/04/2021";"Capão da Canoa - R04, R05";82;4;"ME"
"10/04/2021";"Capão da Canoa - R04, R05";75;4;"ME"
"11/04/2021";"Capão da Canoa - R04, R05";78;4;"ME"
"12/04/2021";"Capão da Canoa - R04, R05";73;4;"ME"
"13/04/2021";"Capão da Canoa - R04, R05";66;4;"ME"
"14/04/2021";"Capão da Canoa - R04, R05";65;4;"ME"
"15/04/2021";"Capão da Canoa - R04, R05";60;4;"ME"
"16/04/2021";"Capão da Canoa - R04, R05";54;4;"ME"
"17/04/2021";"Capão da Canoa - R04, R05";56;4;"ME"
"18/04/2021";"Capão da Canoa - R04, R05";53;4;"ME"
"19/04/2021";"Capão da Canoa - R04, R05";53;4;"ME"
"20/04/2021";"Capão da Canoa - R04, R05";62;4;"ME"
"21/04/2021";"Capão da Canoa - R04, R05";54;4;"ME"
"22/04/2021";"Capão da Canoa - R04, R05";48;4;"ME"
"23/04/2021";"Capão da Canoa - R04, R05";47;4;"ME"
"24/04/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"25/04/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"26/04/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"27/04/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"28/04/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"29/04/2021";"Capão da Canoa - R04, R05";41;4;"ME"
"30/04/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"01/05/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"02/05/2021";"Capão da Canoa - R04, R05";37;4;"ME"
"03/05/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"04/05/2021";"Capão da Canoa - R04, R05";39;4;"ME"
"05/05/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"06/05/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"07/05/2021";"Capão da Canoa - R04, R05";38;4;"ME"
"08/05/2021";"Capão da Canoa - R04, R05";39;4;"ME"
"09/05/2021";"Capão da Canoa - R04, R05";40;4;"ME"
"10/05/2021";"Capão da Canoa - R04, R05";52;4;"ME"
"11/05/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"12/05/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"13/05/2021";"Capão da Canoa - R04, R05";39;4;"ME"
"14/05/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"15/05/2021";"Capão da Canoa - R04, R05";38;4;"ME"
"16/05/2021";"Capão da Canoa - R04, R05";40;4;"ME"
"17/05/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"18/05/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"19/05/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"20/05/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"21/05/2021";"Capão da Canoa - R04, R05";49;4;"ME"
"22/05/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"23/05/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"24/05/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"25/05/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"26/05/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"27/05/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"28/05/2021";"Capão da Canoa - R04, R05";53;4;"ME"
"29/05/2021";"Capão da Canoa - R04, R05";54;4;"ME"
"30/05/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"31/05/2021";"Capão da Canoa - R04, R05";47;4;"ME"
"01/06/2021";"Capão da Canoa - R04, R05";51;4;"ME"
"02/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"03/06/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"04/06/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"05/06/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"06/06/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"07/06/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"08/06/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"09/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"10/06/2021";"Capão da Canoa - R04, R05";52;4;"ME"
"11/06/2021";"Capão da Canoa - R04, R05";52;4;"ME"
"12/06/2021";"Capão da Canoa - R04, R05";51;4;"ME"
"13/06/2021";"Capão da Canoa - R04, R05";53;4;"ME"
"14/06/2021";"Capão da Canoa - R04, R05";47;4;"ME"
"15/06/2021";"Capão da Canoa - R04, R05";49;4;"ME"
"16/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"17/06/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"18/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"19/06/2021";"Capão da Canoa - R04, R05";54;4;"ME"
"20/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"21/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"22/06/2021";"Capão da Canoa - R04, R05";52;4;"ME"
"23/06/2021";"Capão da Canoa - R04, R05";50;4;"ME"
"24/06/2021";"Capão da Canoa - R04, R05";45;4;"ME"
"25/06/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"26/06/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"27/06/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"28/06/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"29/06/2021";"Capão da Canoa - R04, R05";44;4;"ME"
"30/06/2021";"Capão da Canoa - R04, R05";49;4;"ME"
"01/07/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"02/07/2021";"Capão da Canoa - R04, R05";48;4;"ME"
"03/07/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"04/07/2021";"Capão da Canoa - R04, R05";41;4;"ME"
"05/07/2021";"Capão da Canoa - R04, R05";43;4;"ME"
"06/07/2021";"Capão da Canoa - R04, R05";41;4;"ME"
"07/07/2021";"Capão da Canoa - R04, R05";47;4;"ME"
"08/07/2021";"Capão da Canoa - R04, R05";38;4;"ME"
"09/07/2021";"Capão da Canoa - R04, R05";40;4;"ME"
"10/07/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"11/07/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"12/07/2021";"Capão da Canoa - R04, R05";36;4;"ME"
"13/07/2021";"Capão da Canoa - R04, R05";35;4;"ME"
"14/07/2021";"Capão da Canoa - R04, R05";31;4;"ME"
"15/07/2021";"Capão da Canoa - R04, R05";32;4;"ME"
"16/07/2021";"Capão da Canoa - R04, R05";34;4;"ME"
"17/07/2021";"Capão da Canoa - R04, R05";31;4;"ME"
"18/07/2021";"Capão da Canoa - R04, R05";31;4;"ME"
"19/07/2021";"Capão da Canoa - R04, R05";33;4;"ME"
"20/07/2021";"Capão da Canoa - R04, R05";27;4;"ME"
"21/07/2021";"Capão da Canoa - R04, R05";30;4;"ME"
"22/07/2021";"Capão da Canoa - R04, R05";28;4;"ME"
"23/07/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"24/07/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"25/07/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"26/07/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"27/07/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"28/07/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"29/07/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"30/07/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"31/07/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"01/08/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"02/08/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"03/08/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"04/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"05/08/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"06/08/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"07/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"08/08/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"09/08/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"10/08/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"11/08/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"12/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"13/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"14/08/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"15/08/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"16/08/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"17/08/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"18/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"19/08/2021";"Capão da Canoa - R04, R05";20;4;"ME"
"20/08/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"21/08/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"22/08/2021";"Capão da Canoa - R04, R05";21;4;"ME"
"23/08/2021";"Capão da Canoa - R04, R05";19;4;"ME"
"20/05/2020";"Cruz Alta - R12";0;12;"MI"
"21/05/2020";"Cruz Alta - R12";0;12;"MI"
"22/05/2020";"Cruz Alta - R12";1;12;"MI"
"23/05/2020";"Cruz Alta - R12";1;12;"MI"
"24/05/2020";"Cruz Alta - R12";1;12;"MI"
"25/05/2020";"Cruz Alta - R12";1;12;"MI"
"26/05/2020";"Cruz Alta - R12";2;12;"MI"
"27/05/2020";"Cruz Alta - R12";2;12;"MI"
"28/05/2020";"Cruz Alta - R12";2;12;"MI"
"29/05/2020";"Cruz Alta - R12";2;12;"MI"
"30/05/2020";"Cruz Alta - R12";2;12;"MI"
"31/05/2020";"Cruz Alta - R12";3;12;"MI"
"01/06/2020";"Cruz Alta - R12";1;12;"MI"
"02/06/2020";"Cruz Alta - R12";1;12;"MI"
"03/06/2020";"Cruz Alta - R12";2;12;"MI"
"04/06/2020";"Cruz Alta - R12";3;12;"MI"
"05/06/2020";"Cruz Alta - R12";2;12;"MI"
"06/06/2020";"Cruz Alta - R12";2;12;"MI"
"07/06/2020";"Cruz Alta - R12";2;12;"MI"
"08/06/2020";"Cruz Alta - R12";4;12;"MI"
"09/06/2020";"Cruz Alta - R12";2;12;"MI"
"10/06/2020";"Cruz Alta - R12";1;12;"MI"
"11/06/2020";"Cruz Alta - R12";1;12;"MI"
"12/06/2020";"Cruz Alta - R12";4;12;"MI"
"13/06/2020";"Cruz Alta - R12";1;12;"MI"
"14/06/2020";"Cruz Alta - R12";1;12;"MI"
"15/06/2020";"Cruz Alta - R12";2;12;"MI"
"16/06/2020";"Cruz Alta - R12";3;12;"MI"
"17/06/2020";"Cruz Alta - R12";3;12;"MI"
"18/06/2020";"Cruz Alta - R12";3;12;"MI"
"19/06/2020";"Cruz Alta - R12";2;12;"MI"
"20/06/2020";"Cruz Alta - R12";0;12;"MI"
"21/06/2020";"Cruz Alta - R12";0;12;"MI"
"22/06/2020";"Cruz Alta - R12";1;12;"MI"
"23/06/2020";"Cruz Alta - R12";1;12;"MI"
"24/06/2020";"Cruz Alta - R12";1;12;"MI"
"25/06/2020";"Cruz Alta - R12";1;12;"MI"
"26/06/2020";"Cruz Alta - R12";1;12;"MI"
"27/06/2020";"Cruz Alta - R12";2;12;"MI"
"28/06/2020";"Cruz Alta - R12";3;12;"MI"
"29/06/2020";"Cruz Alta - R12";3;12;"MI"
"30/06/2020";"Cruz Alta - R12";3;12;"MI"
"01/07/2020";"Cruz Alta - R12";3;12;"MI"
"02/07/2020";"Cruz Alta - R12";3;12;"MI"
"03/07/2020";"Cruz Alta - R12";4;12;"MI"
"04/07/2020";"Cruz Alta - R12";4;12;"MI"
"05/07/2020";"Cruz Alta - R12";3;12;"MI"
"06/07/2020";"Cruz Alta - R12";4;12;"MI"
"07/07/2020";"Cruz Alta - R12";4;12;"MI"
"08/07/2020";"Cruz Alta - R12";5;12;"MI"
"09/07/2020";"Cruz Alta - R12";5;12;"MI"
"10/07/2020";"Cruz Alta - R12";4;12;"MI"
"11/07/2020";"Cruz Alta - R12";4;12;"MI"
"12/07/2020";"Cruz Alta - R12";3;12;"MI"
"13/07/2020";"Cruz Alta - R12";6;12;"MI"
"14/07/2020";"Cruz Alta - R12";6;12;"MI"
"15/07/2020";"Cruz Alta - R12";5;12;"MI"
"16/07/2020";"Cruz Alta - R12";5;12;"MI"
"17/07/2020";"Cruz Alta - R12";3;12;"MI"
"18/07/2020";"Cruz Alta - R12";3;12;"MI"
"19/07/2020";"Cruz Alta - R12";3;12;"MI"
"20/07/2020";"Cruz Alta - R12";3;12;"MI"
